STIN1,0
CHIC2,0
CHIS1,0
CHRI101,0
CHRI2,0
CLOT1,0
CHRS1,0
STCH1,0
STCH101,0
STMA17,0
STMA34,0
STMA33,0
STMA55,0
CHUR1,0
STMI3,0
STMI7,0
STMI8,0
STJA4,0
STMI2,163
STDU1,0
STAN7,0
STAN8,0
SOUT3,0
STAN1,0
STAN10,0
STAN2,0
STAN9,0
STAN11,0
STBA3,0
STBA2,0
STCL2,0
STCL3,0
STCL103,0
STDI1,0
STDU3,0
STDU2,0
STED1,0
AUDO1,0
FOST4,0
STGE1,0
STGE2,0
STGE104,0
STGI3,0
STGI103,0
STHE1,0
STJO5,0
STJO6,0
STJO106,0
STKA7,0
STLA6,0
STLA5,0
STLA106,0
STLE2,0
STLE3,0
STLE1,0
STLE101,0
STMA1,0
STMA3,0
STMA2,0
STMA102,0
STMA4,0
STMA16,0
STMA43,0
STMA19,0
STMA21,0
STMA20,0
STMA28,0
STMA48,0
STMA41,0
STMA40,0
STMA7,0
STMA39,0
STMA139,0
STMI4,0
STMI5,0
STMI1,0
STMI11,0
STMI6,0
STMI10,0
STMI110,0
STMI9,0
NICH3,0
STNI4,0
STNI2,0
STNI3,0
STOL1,0
STOL4,0
STOL2,0
STOL103,0
STOL3,0
OLDJ1,0
STPA5,0
STPA105,0
STPE5,0
STPE3,0
STPE106,0
STSE2,0
STSE1,0
STST2,0
STSW2,0
STTH3,0
TRIN2,0
STBE1,0
STFA1,0
STMA18,0
STMA36,0
STOL101,0
STET1,0
STVE1,0
GREY2,0
HOLY5,0
CRIP1,0
CRIP2,0
WEST5,0
DITC1,0
CITY1,0
CLER1,0
WRES1,0
STJA3,0
STJA103,0
CLEM1,0
CLEM2,0
STCL102,0
CLER5,0
CLER6,0
CLER2,0
CLIF2,1
CLIN1,0
CLOT3,0
STPA9,0
PORT1,0
COBH2,0
COCK3,0
COCK11,0
COCK1,0
COCK6,0
COCK7,0
DRIN1,0
COLC1,0
COLD1,0
COLE1,0
STMA24,0
COLE2,0
WEST3,0
COLL8,0
PHYS1,0
COLL1,0
COLL2,0
STPA12,0
PAIN1,0
POUL2,0
SOUT4,0
POUL1,0
GREA1,0
LITT2,0
LITT4,0
FLEE8,0
FLEE1,0
FLEE4,0
GRAC4,0
LOTH2,0
HOLB6,0
DOWN3,0
DOWN4,0
CONY1,0
COOK1,0
COOK6,0
COOP1,0
WOOD2,0
LINC1,0
LINC2,0
SKIN1,0
CORD2,0
CORD1,0
CORN2,0
CORN1,0
CORN6,0
COUS1,0
COMP2,0
COUN1,0
CURT2,0
CURT1,0
COWB1,0
COWC1,0
COWL1,0
COWF1,0
KIAR3,0
KIAR2,0
CRAD3,0
CRAN1,0
THRE2,0
CREE2,0
CREE1,0
CRIP3,0
CRUT1,0
CRUT2,0
HART1,0
CROC1,0
CROY1,0
CROK1,0
CROO1,0
CROS1,0
CROS6,0
CROS5,0
CRKE3,0
CRKE2,0
SELD1,0
CROW9,0
GERR1,0
CUCK1,0
CULV1,0
POST1,0
POST3,0
CURR1,0
CURS1,0
CUST1,0
CUST2,0
WOOL1,0
CUTL1,0
ANNI1,0
DESB1,0
FLOW2,0
DEAN3,0
STDI101,0
SOME1,0
DYCE1,0
DEEP2,0
DEPU1,0
DEVO1,0
CECI9,0
DYER1,0
DIST1,0
MAID1,0
YENG1,0
DOLI1,0
